[2025-10-09T05:29:49.889108Z] Actor Renovación iniciado. Suscrito a tópico: Renovacion
[2025-11-14T06:07:25.446712Z] RENOVACION PROCESADA | Usuario=10 | Libro=BOOK-213 | RecibidoGC=2025-11-14T06:07:24.782429Z | Publicado=2025-11-14T06:07:24.782458Z | NuevaFecha=2025-11-28T06:07:25.424125Z | Procesado=2025-11-14T06:07:25.446645Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.458904Z] RENOVACION PROCESADA | Usuario=17 | Libro=BOOK-444 | RecibidoGC=2025-11-14T06:07:24.786838Z | Publicado=2025-11-14T06:07:24.786903Z | NuevaFecha=2025-11-28T06:07:25.435631Z | Procesado=2025-11-14T06:07:25.458755Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.471297Z] RENOVACION PROCESADA | Usuario=17 | Libro=BOOK-444 | RecibidoGC=2025-11-14T06:07:24.786838Z | Publicado=2025-11-14T06:07:24.786903Z | NuevaFecha=2025-11-28T06:07:25.443186Z | Procesado=2025-11-14T06:07:25.471159Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.476304Z] RENOVACION PROCESADA | Usuario=17 | Libro=BOOK-444 | RecibidoGC=2025-11-14T06:07:24.786838Z | Publicado=2025-11-14T06:07:24.786903Z | NuevaFecha=2025-11-28T06:07:25.446791Z | Procesado=2025-11-14T06:07:25.476192Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.489152Z] RENOVACION PROCESADA | Usuario=10 | Libro=BOOK-213 | RecibidoGC=2025-11-14T06:07:24.787515Z | Publicado=2025-11-14T06:07:24.787565Z | NuevaFecha=2025-11-28T06:07:25.459110Z | Procesado=2025-11-14T06:07:25.489089Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.498472Z] RENOVACION PROCESADA | Usuario=10 | Libro=BOOK-213 | RecibidoGC=2025-11-14T06:07:24.787515Z | Publicado=2025-11-14T06:07:24.787565Z | NuevaFecha=2025-11-28T06:07:25.471496Z | Procesado=2025-11-14T06:07:25.498376Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.502369Z] RENOVACION PROCESADA | Usuario=10 | Libro=BOOK-213 | RecibidoGC=2025-11-14T06:07:24.787515Z | Publicado=2025-11-14T06:07:24.787565Z | NuevaFecha=2025-11-28T06:07:25.476791Z | Procesado=2025-11-14T06:07:25.502214Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.517485Z] RENOVACION PROCESADA | Usuario=17 | Libro=BOOK-444 | RecibidoGC=2025-11-14T06:07:24.790441Z | Publicado=2025-11-14T06:07:24.790522Z | NuevaFecha=2025-11-28T06:07:25.489315Z | Procesado=2025-11-14T06:07:25.517410Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.528193Z] RENOVACION PROCESADA | Usuario=17 | Libro=BOOK-444 | RecibidoGC=2025-11-14T06:07:24.790441Z | Publicado=2025-11-14T06:07:24.790522Z | NuevaFecha=2025-11-28T06:07:25.498596Z | Procesado=2025-11-14T06:07:25.528058Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.532161Z] RENOVACION PROCESADA | Usuario=17 | Libro=BOOK-444 | RecibidoGC=2025-11-14T06:07:24.790441Z | Publicado=2025-11-14T06:07:24.790522Z | NuevaFecha=2025-11-28T06:07:25.502481Z | Procesado=2025-11-14T06:07:25.532087Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.548122Z] RENOVACION PROCESADA | Usuario=7 | Libro=BOOK-87 | RecibidoGC=2025-11-14T06:07:24.819566Z | Publicado=2025-11-14T06:07:24.819648Z | NuevaFecha=2025-11-28T06:07:25.517577Z | Procesado=2025-11-14T06:07:25.548042Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.561081Z] RENOVACION PROCESADA | Usuario=7 | Libro=BOOK-87 | RecibidoGC=2025-11-14T06:07:24.819566Z | Publicado=2025-11-14T06:07:24.819648Z | NuevaFecha=2025-11-28T06:07:25.528786Z | Procesado=2025-11-14T06:07:25.560934Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.567708Z] RENOVACION PROCESADA | Usuario=7 | Libro=BOOK-87 | RecibidoGC=2025-11-14T06:07:24.819566Z | Publicado=2025-11-14T06:07:24.819648Z | NuevaFecha=2025-11-28T06:07:25.532261Z | Procesado=2025-11-14T06:07:25.567489Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.583807Z] RENOVACION PROCESADA | Usuario=68 | Libro=BOOK-732 | RecibidoGC=2025-11-14T06:07:24.834620Z | Publicado=2025-11-14T06:07:24.835090Z | NuevaFecha=2025-11-28T06:07:25.548312Z | Procesado=2025-11-14T06:07:25.583388Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.591499Z] RENOVACION PROCESADA | Usuario=68 | Libro=BOOK-732 | RecibidoGC=2025-11-14T06:07:24.834620Z | Publicado=2025-11-14T06:07:24.835090Z | NuevaFecha=2025-11-28T06:07:25.561557Z | Procesado=2025-11-14T06:07:25.591296Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.594959Z] RENOVACION PROCESADA | Usuario=68 | Libro=BOOK-732 | RecibidoGC=2025-11-14T06:07:24.834620Z | Publicado=2025-11-14T06:07:24.835090Z | NuevaFecha=2025-11-28T06:07:25.567815Z | Procesado=2025-11-14T06:07:25.594830Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.612694Z] RENOVACION PROCESADA | Usuario=12 | Libro=BOOK-626 | RecibidoGC=2025-11-14T06:07:24.846847Z | Publicado=2025-11-14T06:07:24.846972Z | NuevaFecha=2025-11-28T06:07:25.584300Z | Procesado=2025-11-14T06:07:25.612628Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.627396Z] RENOVACION PROCESADA | Usuario=12 | Libro=BOOK-626 | RecibidoGC=2025-11-14T06:07:24.846847Z | Publicado=2025-11-14T06:07:24.846972Z | NuevaFecha=2025-11-28T06:07:25.591616Z | Procesado=2025-11-14T06:07:25.627282Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.630283Z] RENOVACION PROCESADA | Usuario=12 | Libro=BOOK-626 | RecibidoGC=2025-11-14T06:07:24.846847Z | Publicado=2025-11-14T06:07:24.846972Z | NuevaFecha=2025-11-28T06:07:25.595061Z | Procesado=2025-11-14T06:07:25.630200Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.643806Z] RENOVACION PROCESADA | Usuario=89 | Libro=BOOK-387 | RecibidoGC=2025-11-14T06:07:24.847640Z | Publicado=2025-11-14T06:07:24.847729Z | NuevaFecha=2025-11-28T06:07:25.612776Z | Procesado=2025-11-14T06:07:25.643658Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.654671Z] RENOVACION PROCESADA | Usuario=89 | Libro=BOOK-387 | RecibidoGC=2025-11-14T06:07:24.847640Z | Publicado=2025-11-14T06:07:24.847729Z | NuevaFecha=2025-11-28T06:07:25.627533Z | Procesado=2025-11-14T06:07:25.654498Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.659033Z] RENOVACION PROCESADA | Usuario=89 | Libro=BOOK-387 | RecibidoGC=2025-11-14T06:07:24.847640Z | Publicado=2025-11-14T06:07:24.847729Z | NuevaFecha=2025-11-28T06:07:25.630466Z | Procesado=2025-11-14T06:07:25.658965Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.673021Z] RENOVACION PROCESADA | Usuario=55 | Libro=BOOK-523 | RecibidoGC=2025-11-14T06:07:24.848466Z | Publicado=2025-11-14T06:07:24.848544Z | NuevaFecha=2025-11-28T06:07:25.644008Z | Procesado=2025-11-14T06:07:25.672924Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.692080Z] RENOVACION PROCESADA | Usuario=55 | Libro=BOOK-523 | RecibidoGC=2025-11-14T06:07:24.848466Z | Publicado=2025-11-14T06:07:24.848544Z | NuevaFecha=2025-11-28T06:07:25.654877Z | Procesado=2025-11-14T06:07:25.691929Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.699330Z] RENOVACION PROCESADA | Usuario=55 | Libro=BOOK-523 | RecibidoGC=2025-11-14T06:07:24.848466Z | Publicado=2025-11-14T06:07:24.848544Z | NuevaFecha=2025-11-28T06:07:25.659119Z | Procesado=2025-11-14T06:07:25.699159Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.715060Z] RENOVACION PROCESADA | Usuario=10 | Libro=BOOK-213 | RecibidoGC=2025-11-14T06:07:24.853484Z | Publicado=2025-11-14T06:07:24.853542Z | NuevaFecha=2025-11-28T06:07:25.673136Z | Procesado=2025-11-14T06:07:25.714947Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.727386Z] RENOVACION PROCESADA | Usuario=10 | Libro=BOOK-213 | RecibidoGC=2025-11-14T06:07:24.853484Z | Publicado=2025-11-14T06:07:24.853542Z | NuevaFecha=2025-11-28T06:07:25.692701Z | Procesado=2025-11-14T06:07:25.727265Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.732739Z] RENOVACION PROCESADA | Usuario=10 | Libro=BOOK-213 | RecibidoGC=2025-11-14T06:07:24.853484Z | Publicado=2025-11-14T06:07:24.853542Z | NuevaFecha=2025-11-28T06:07:25.699560Z | Procesado=2025-11-14T06:07:25.732658Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.749137Z] RENOVACION PROCESADA | Usuario=17 | Libro=BOOK-444 | RecibidoGC=2025-11-14T06:07:24.854876Z | Publicado=2025-11-14T06:07:24.854928Z | NuevaFecha=2025-11-28T06:07:25.715210Z | Procesado=2025-11-14T06:07:25.749068Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.758895Z] RENOVACION PROCESADA | Usuario=17 | Libro=BOOK-444 | RecibidoGC=2025-11-14T06:07:24.854876Z | Publicado=2025-11-14T06:07:24.854928Z | NuevaFecha=2025-11-28T06:07:25.727534Z | Procesado=2025-11-14T06:07:25.758819Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.763444Z] RENOVACION PROCESADA | Usuario=17 | Libro=BOOK-444 | RecibidoGC=2025-11-14T06:07:24.854876Z | Publicado=2025-11-14T06:07:24.854928Z | NuevaFecha=2025-11-28T06:07:25.732820Z | Procesado=2025-11-14T06:07:25.763369Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.779492Z] RENOVACION PROCESADA | Usuario=79 | Libro=BOOK-693 | RecibidoGC=2025-11-14T06:07:24.859671Z | Publicado=2025-11-14T06:07:24.859737Z | NuevaFecha=2025-11-28T06:07:25.749221Z | Procesado=2025-11-14T06:07:25.779310Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.790541Z] RENOVACION PROCESADA | Usuario=79 | Libro=BOOK-693 | RecibidoGC=2025-11-14T06:07:24.859671Z | Publicado=2025-11-14T06:07:24.859737Z | NuevaFecha=2025-11-28T06:07:25.758983Z | Procesado=2025-11-14T06:07:25.790222Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.795261Z] RENOVACION PROCESADA | Usuario=79 | Libro=BOOK-693 | RecibidoGC=2025-11-14T06:07:24.859671Z | Publicado=2025-11-14T06:07:24.859737Z | NuevaFecha=2025-11-28T06:07:25.763645Z | Procesado=2025-11-14T06:07:25.795115Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.812662Z] RENOVACION PROCESADA | Usuario=71 | Libro=BOOK-174 | RecibidoGC=2025-11-14T06:07:24.860474Z | Publicado=2025-11-14T06:07:24.860527Z | NuevaFecha=2025-11-28T06:07:25.779659Z | Procesado=2025-11-14T06:07:25.812579Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.819799Z] RENOVACION PROCESADA | Usuario=71 | Libro=BOOK-174 | RecibidoGC=2025-11-14T06:07:24.860474Z | Publicado=2025-11-14T06:07:24.860527Z | NuevaFecha=2025-11-28T06:07:25.790805Z | Procesado=2025-11-14T06:07:25.819735Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.824868Z] RENOVACION PROCESADA | Usuario=71 | Libro=BOOK-174 | RecibidoGC=2025-11-14T06:07:24.860474Z | Publicado=2025-11-14T06:07:24.860527Z | NuevaFecha=2025-11-28T06:07:25.796436Z | Procesado=2025-11-14T06:07:25.824702Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.835113Z] RENOVACION PROCESADA | Usuario=38 | Libro=BOOK-394 | RecibidoGC=2025-11-14T06:07:24.863994Z | Publicado=2025-11-14T06:07:24.864052Z | NuevaFecha=2025-11-28T06:07:25.813035Z | Procesado=2025-11-14T06:07:25.835048Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.845247Z] RENOVACION PROCESADA | Usuario=38 | Libro=BOOK-394 | RecibidoGC=2025-11-14T06:07:24.863994Z | Publicado=2025-11-14T06:07:24.864052Z | NuevaFecha=2025-11-28T06:07:25.820129Z | Procesado=2025-11-14T06:07:25.845098Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.849560Z] RENOVACION PROCESADA | Usuario=38 | Libro=BOOK-394 | RecibidoGC=2025-11-14T06:07:24.863994Z | Publicado=2025-11-14T06:07:24.864052Z | NuevaFecha=2025-11-28T06:07:25.825069Z | Procesado=2025-11-14T06:07:25.849464Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.863723Z] RENOVACION PROCESADA | Usuario=7 | Libro=BOOK-87 | RecibidoGC=2025-11-14T06:07:24.879198Z | Publicado=2025-11-14T06:07:24.879253Z | NuevaFecha=2025-11-28T06:07:25.835199Z | Procesado=2025-11-14T06:07:25.863648Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.870839Z] RENOVACION PROCESADA | Usuario=7 | Libro=BOOK-87 | RecibidoGC=2025-11-14T06:07:24.879198Z | Publicado=2025-11-14T06:07:24.879253Z | NuevaFecha=2025-11-28T06:07:25.846114Z | Procesado=2025-11-14T06:07:25.870766Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.875847Z] RENOVACION PROCESADA | Usuario=7 | Libro=BOOK-87 | RecibidoGC=2025-11-14T06:07:24.879198Z | Publicado=2025-11-14T06:07:24.879253Z | NuevaFecha=2025-11-28T06:07:25.849704Z | Procesado=2025-11-14T06:07:25.875733Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.891668Z] RENOVACION PROCESADA | Usuario=68 | Libro=BOOK-732 | RecibidoGC=2025-11-14T06:07:24.883066Z | Publicado=2025-11-14T06:07:24.883100Z | NuevaFecha=2025-11-28T06:07:25.863831Z | Procesado=2025-11-14T06:07:25.891529Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.902186Z] RENOVACION PROCESADA | Usuario=68 | Libro=BOOK-732 | RecibidoGC=2025-11-14T06:07:24.883066Z | Publicado=2025-11-14T06:07:24.883100Z | NuevaFecha=2025-11-28T06:07:25.870978Z | Procesado=2025-11-14T06:07:25.902084Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.908576Z] RENOVACION PROCESADA | Usuario=68 | Libro=BOOK-732 | RecibidoGC=2025-11-14T06:07:24.883066Z | Publicado=2025-11-14T06:07:24.883100Z | NuevaFecha=2025-11-28T06:07:25.876006Z | Procesado=2025-11-14T06:07:25.908498Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.923124Z] RENOVACION PROCESADA | Usuario=12 | Libro=BOOK-626 | RecibidoGC=2025-11-14T06:07:24.885961Z | Publicado=2025-11-14T06:07:24.886010Z | NuevaFecha=2025-11-28T06:07:25.892202Z | Procesado=2025-11-14T06:07:25.923038Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.933054Z] RENOVACION PROCESADA | Usuario=12 | Libro=BOOK-626 | RecibidoGC=2025-11-14T06:07:24.885961Z | Publicado=2025-11-14T06:07:24.886010Z | NuevaFecha=2025-11-28T06:07:25.902359Z | Procesado=2025-11-14T06:07:25.932974Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.937912Z] RENOVACION PROCESADA | Usuario=12 | Libro=BOOK-626 | RecibidoGC=2025-11-14T06:07:24.885961Z | Publicado=2025-11-14T06:07:24.886010Z | NuevaFecha=2025-11-28T06:07:25.908843Z | Procesado=2025-11-14T06:07:25.937829Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.954355Z] RENOVACION PROCESADA | Usuario=89 | Libro=BOOK-387 | RecibidoGC=2025-11-14T06:07:24.886707Z | Publicado=2025-11-14T06:07:24.886763Z | NuevaFecha=2025-11-28T06:07:25.923238Z | Procesado=2025-11-14T06:07:25.954253Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.964917Z] RENOVACION PROCESADA | Usuario=89 | Libro=BOOK-387 | RecibidoGC=2025-11-14T06:07:24.886707Z | Publicado=2025-11-14T06:07:24.886763Z | NuevaFecha=2025-11-28T06:07:25.933168Z | Procesado=2025-11-14T06:07:25.964775Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.968869Z] RENOVACION PROCESADA | Usuario=89 | Libro=BOOK-387 | RecibidoGC=2025-11-14T06:07:24.886707Z | Publicado=2025-11-14T06:07:24.886763Z | NuevaFecha=2025-11-28T06:07:25.938252Z | Procesado=2025-11-14T06:07:25.968799Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.983960Z] RENOVACION PROCESADA | Usuario=55 | Libro=BOOK-523 | RecibidoGC=2025-11-14T06:07:24.887281Z | Publicado=2025-11-14T06:07:24.887328Z | NuevaFecha=2025-11-28T06:07:25.954759Z | Procesado=2025-11-14T06:07:25.983837Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:25.996738Z] RENOVACION PROCESADA | Usuario=55 | Libro=BOOK-523 | RecibidoGC=2025-11-14T06:07:24.887281Z | Publicado=2025-11-14T06:07:24.887328Z | NuevaFecha=2025-11-28T06:07:25.965100Z | Procesado=2025-11-14T06:07:25.996619Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:26.003263Z] RENOVACION PROCESADA | Usuario=55 | Libro=BOOK-523 | RecibidoGC=2025-11-14T06:07:24.887281Z | Publicado=2025-11-14T06:07:24.887328Z | NuevaFecha=2025-11-28T06:07:25.968955Z | Procesado=2025-11-14T06:07:26.003086Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:26.018923Z] RENOVACION PROCESADA | Usuario=10 | Libro=BOOK-213 | RecibidoGC=2025-11-14T06:07:24.888568Z | Publicado=2025-11-14T06:07:24.888635Z | NuevaFecha=2025-11-28T06:07:25.984045Z | Procesado=2025-11-14T06:07:26.018847Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:26.029723Z] RENOVACION PROCESADA | Usuario=10 | Libro=BOOK-213 | RecibidoGC=2025-11-14T06:07:24.888568Z | Publicado=2025-11-14T06:07:24.888635Z | NuevaFecha=2025-11-28T06:07:25.996823Z | Procesado=2025-11-14T06:07:26.029638Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:26.034527Z] RENOVACION PROCESADA | Usuario=10 | Libro=BOOK-213 | RecibidoGC=2025-11-14T06:07:24.888568Z | Publicado=2025-11-14T06:07:24.888635Z | NuevaFecha=2025-11-28T06:07:26.003381Z | Procesado=2025-11-14T06:07:26.034379Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:26.052746Z] RENOVACION PROCESADA | Usuario=17 | Libro=BOOK-444 | RecibidoGC=2025-11-14T06:07:24.889433Z | Publicado=2025-11-14T06:07:24.889477Z | NuevaFecha=2025-11-28T06:07:26.019022Z | Procesado=2025-11-14T06:07:26.052667Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:26.063042Z] RENOVACION PROCESADA | Usuario=17 | Libro=BOOK-444 | RecibidoGC=2025-11-14T06:07:24.889433Z | Publicado=2025-11-14T06:07:24.889477Z | NuevaFecha=2025-11-28T06:07:26.029838Z | Procesado=2025-11-14T06:07:26.062226Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:26.067458Z] RENOVACION PROCESADA | Usuario=17 | Libro=BOOK-444 | RecibidoGC=2025-11-14T06:07:24.889433Z | Publicado=2025-11-14T06:07:24.889477Z | NuevaFecha=2025-11-28T06:07:26.034717Z | Procesado=2025-11-14T06:07:26.067298Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:54.523848Z] RENOVACION PROCESADA | Usuario=40 | Libro=BOOK-81 | RecibidoGC=2025-11-14T06:07:54.514273Z | Publicado=2025-11-14T06:07:54.514504Z | NuevaFecha=2025-11-28T06:07:54.514911Z | Procesado=2025-11-14T06:07:54.523714Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:54.535380Z] RENOVACION PROCESADA | Usuario=40 | Libro=BOOK-81 | RecibidoGC=2025-11-14T06:07:54.514273Z | Publicado=2025-11-14T06:07:54.514504Z | NuevaFecha=2025-11-28T06:07:54.514888Z | Procesado=2025-11-14T06:07:54.535303Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:54.550465Z] RENOVACION PROCESADA | Usuario=40 | Libro=BOOK-81 | RecibidoGC=2025-11-14T06:07:54.514273Z | Publicado=2025-11-14T06:07:54.514504Z | NuevaFecha=2025-11-28T06:07:54.514995Z | Procesado=2025-11-14T06:07:54.550397Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:54.563800Z] RENOVACION PROCESADA | Usuario=40 | Libro=BOOK-81 | RecibidoGC=2025-11-14T06:07:54.516126Z | Publicado=2025-11-14T06:07:54.516273Z | NuevaFecha=2025-11-28T06:07:54.550698Z | Procesado=2025-11-14T06:07:54.563679Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:54.569334Z] RENOVACION PROCESADA | Usuario=40 | Libro=BOOK-81 | RecibidoGC=2025-11-14T06:07:54.516126Z | Publicado=2025-11-14T06:07:54.516273Z | NuevaFecha=2025-11-28T06:07:54.526180Z | Procesado=2025-11-14T06:07:54.569173Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:54.585296Z] RENOVACION PROCESADA | Usuario=40 | Libro=BOOK-81 | RecibidoGC=2025-11-14T06:07:54.516126Z | Publicado=2025-11-14T06:07:54.516273Z | NuevaFecha=2025-11-28T06:07:54.535751Z | Procesado=2025-11-14T06:07:54.585225Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:54.600544Z] RENOVACION PROCESADA | Usuario=32 | Libro=BOOK-996 | RecibidoGC=2025-11-14T06:07:54.517113Z | Publicado=2025-11-14T06:07:54.517308Z | NuevaFecha=2025-11-28T06:07:54.564245Z | Procesado=2025-11-14T06:07:54.600477Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:54.603995Z] RENOVACION PROCESADA | Usuario=32 | Libro=BOOK-996 | RecibidoGC=2025-11-14T06:07:54.517113Z | Publicado=2025-11-14T06:07:54.517308Z | NuevaFecha=2025-11-28T06:07:54.569490Z | Procesado=2025-11-14T06:07:54.603865Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:54.611707Z] RENOVACION PROCESADA | Usuario=32 | Libro=BOOK-996 | RecibidoGC=2025-11-14T06:07:54.517113Z | Publicado=2025-11-14T06:07:54.517308Z | NuevaFecha=2025-11-28T06:07:54.585561Z | Procesado=2025-11-14T06:07:54.611634Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:54.623825Z] RENOVACION PROCESADA | Usuario=40 | Libro=BOOK-81 | RecibidoGC=2025-11-14T06:07:54.517463Z | Publicado=2025-11-14T06:07:54.517540Z | NuevaFecha=2025-11-28T06:07:54.600629Z | Procesado=2025-11-14T06:07:54.623758Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:54.627703Z] RENOVACION PROCESADA | Usuario=40 | Libro=BOOK-81 | RecibidoGC=2025-11-14T06:07:54.517463Z | Publicado=2025-11-14T06:07:54.517540Z | NuevaFecha=2025-11-28T06:07:54.604092Z | Procesado=2025-11-14T06:07:54.627556Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:54.640601Z] RENOVACION PROCESADA | Usuario=40 | Libro=BOOK-81 | RecibidoGC=2025-11-14T06:07:54.517463Z | Publicado=2025-11-14T06:07:54.517540Z | NuevaFecha=2025-11-28T06:07:54.612011Z | Procesado=2025-11-14T06:07:54.640514Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:54.653026Z] RENOVACION PROCESADA | Usuario=34 | Libro=BOOK-344 | RecibidoGC=2025-11-14T06:07:54.519236Z | Publicado=2025-11-14T06:07:54.519326Z | NuevaFecha=2025-11-28T06:07:54.623969Z | Procesado=2025-11-14T06:07:54.652832Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
[2025-11-14T06:07:54.656883Z] RENOVACION PROCESADA | Usuario=34 | Libro=BOOK-344 | RecibidoGC=2025-11-14T06:07:54.519236Z | Publicado=2025-11-14T06:07:54.519326Z | NuevaFecha=2025-11-28T06:07:54.627895Z | Procesado=2025-11-14T06:07:54.656819Z | GA={'estado': 'error', 'mensaje': 'prestamo no encontrado (replay)'}
