[2025-10-09T05:29:29.834085Z] Actor Devolución iniciado. Suscrito a tópico: Devolucion
[2025-11-14T06:07:54.971663Z] DEVOLUCION PROCESADA | Usuario=39 | Libro=BOOK-567 | RecibidoGC=2025-11-14T06:07:54.531623Z | Publicado=2025-11-14T06:07:54.531646Z | Procesado=2025-11-14T06:07:54.971569Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:54.975373Z] DEVOLUCION PROCESADA | Usuario=39 | Libro=BOOK-567 | RecibidoGC=2025-11-14T06:07:54.531623Z | Publicado=2025-11-14T06:07:54.531646Z | Procesado=2025-11-14T06:07:54.975291Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:54.987176Z] DEVOLUCION PROCESADA | Usuario=88 | Libro=BOOK-123 | RecibidoGC=2025-11-14T06:07:54.532445Z | Publicado=2025-11-14T06:07:54.532498Z | Procesado=2025-11-14T06:07:54.987095Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:54.994083Z] DEVOLUCION PROCESADA | Usuario=88 | Libro=BOOK-123 | RecibidoGC=2025-11-14T06:07:54.532445Z | Publicado=2025-11-14T06:07:54.532498Z | Procesado=2025-11-14T06:07:54.993993Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:54.997699Z] DEVOLUCION PROCESADA | Usuario=88 | Libro=BOOK-123 | RecibidoGC=2025-11-14T06:07:54.532445Z | Publicado=2025-11-14T06:07:54.532498Z | Procesado=2025-11-14T06:07:54.997620Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.014808Z] DEVOLUCION PROCESADA | Usuario=39 | Libro=BOOK-567 | RecibidoGC=2025-11-14T06:07:54.533344Z | Publicado=2025-11-14T06:07:54.533397Z | Procesado=2025-11-14T06:07:55.014713Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.023378Z] DEVOLUCION PROCESADA | Usuario=39 | Libro=BOOK-567 | RecibidoGC=2025-11-14T06:07:54.533344Z | Publicado=2025-11-14T06:07:54.533397Z | Procesado=2025-11-14T06:07:55.023254Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.027758Z] DEVOLUCION PROCESADA | Usuario=39 | Libro=BOOK-567 | RecibidoGC=2025-11-14T06:07:54.533344Z | Publicado=2025-11-14T06:07:54.533397Z | Procesado=2025-11-14T06:07:55.027676Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.042994Z] DEVOLUCION PROCESADA | Usuario=18 | Libro=BOOK-198 | RecibidoGC=2025-11-14T06:07:54.533627Z | Publicado=2025-11-14T06:07:54.533668Z | Procesado=2025-11-14T06:07:55.042871Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.051648Z] DEVOLUCION PROCESADA | Usuario=18 | Libro=BOOK-198 | RecibidoGC=2025-11-14T06:07:54.533627Z | Publicado=2025-11-14T06:07:54.533668Z | Procesado=2025-11-14T06:07:55.051561Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.056277Z] DEVOLUCION PROCESADA | Usuario=18 | Libro=BOOK-198 | RecibidoGC=2025-11-14T06:07:54.533627Z | Publicado=2025-11-14T06:07:54.533668Z | Procesado=2025-11-14T06:07:55.056210Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.070215Z] DEVOLUCION PROCESADA | Usuario=36 | Libro=BOOK-250 | RecibidoGC=2025-11-14T06:07:54.535551Z | Publicado=2025-11-14T06:07:54.535599Z | Procesado=2025-11-14T06:07:55.070096Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.082758Z] DEVOLUCION PROCESADA | Usuario=36 | Libro=BOOK-250 | RecibidoGC=2025-11-14T06:07:54.535551Z | Publicado=2025-11-14T06:07:54.535599Z | Procesado=2025-11-14T06:07:55.082681Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.089438Z] DEVOLUCION PROCESADA | Usuario=36 | Libro=BOOK-250 | RecibidoGC=2025-11-14T06:07:54.535551Z | Publicado=2025-11-14T06:07:54.535599Z | Procesado=2025-11-14T06:07:55.089140Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.103948Z] DEVOLUCION PROCESADA | Usuario=83 | Libro=BOOK-444 | RecibidoGC=2025-11-14T06:07:54.537099Z | Publicado=2025-11-14T06:07:54.537282Z | Procesado=2025-11-14T06:07:55.103854Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.114258Z] DEVOLUCION PROCESADA | Usuario=83 | Libro=BOOK-444 | RecibidoGC=2025-11-14T06:07:54.537099Z | Publicado=2025-11-14T06:07:54.537282Z | Procesado=2025-11-14T06:07:55.114194Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.118932Z] DEVOLUCION PROCESADA | Usuario=83 | Libro=BOOK-444 | RecibidoGC=2025-11-14T06:07:54.537099Z | Publicado=2025-11-14T06:07:54.537282Z | Procesado=2025-11-14T06:07:55.118849Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.131836Z] DEVOLUCION PROCESADA | Usuario=86 | Libro=BOOK-810 | RecibidoGC=2025-11-14T06:07:54.538313Z | Publicado=2025-11-14T06:07:54.538430Z | Procesado=2025-11-14T06:07:55.131674Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.139230Z] DEVOLUCION PROCESADA | Usuario=86 | Libro=BOOK-810 | RecibidoGC=2025-11-14T06:07:54.538313Z | Publicado=2025-11-14T06:07:54.538430Z | Procesado=2025-11-14T06:07:55.139150Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.143083Z] DEVOLUCION PROCESADA | Usuario=86 | Libro=BOOK-810 | RecibidoGC=2025-11-14T06:07:54.538313Z | Publicado=2025-11-14T06:07:54.538430Z | Procesado=2025-11-14T06:07:55.143017Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.172443Z] DEVOLUCION PROCESADA | Usuario=63 | Libro=BOOK-313 | RecibidoGC=2025-11-14T06:07:54.538489Z | Publicado=2025-11-14T06:07:54.538540Z | Procesado=2025-11-14T06:07:55.172320Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.186775Z] DEVOLUCION PROCESADA | Usuario=63 | Libro=BOOK-313 | RecibidoGC=2025-11-14T06:07:54.538489Z | Publicado=2025-11-14T06:07:54.538540Z | Procesado=2025-11-14T06:07:55.186658Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.194311Z] DEVOLUCION PROCESADA | Usuario=63 | Libro=BOOK-313 | RecibidoGC=2025-11-14T06:07:54.538489Z | Publicado=2025-11-14T06:07:54.538540Z | Procesado=2025-11-14T06:07:55.194026Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.206579Z] DEVOLUCION PROCESADA | Usuario=88 | Libro=BOOK-123 | RecibidoGC=2025-11-14T06:07:54.540025Z | Publicado=2025-11-14T06:07:54.540075Z | Procesado=2025-11-14T06:07:55.206515Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.216944Z] DEVOLUCION PROCESADA | Usuario=88 | Libro=BOOK-123 | RecibidoGC=2025-11-14T06:07:54.540025Z | Publicado=2025-11-14T06:07:54.540075Z | Procesado=2025-11-14T06:07:55.216872Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.223048Z] DEVOLUCION PROCESADA | Usuario=88 | Libro=BOOK-123 | RecibidoGC=2025-11-14T06:07:54.540025Z | Publicado=2025-11-14T06:07:54.540075Z | Procesado=2025-11-14T06:07:55.222908Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.240953Z] DEVOLUCION PROCESADA | Usuario=86 | Libro=BOOK-810 | RecibidoGC=2025-11-14T06:07:54.540296Z | Publicado=2025-11-14T06:07:54.540361Z | Procesado=2025-11-14T06:07:55.240560Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.249797Z] DEVOLUCION PROCESADA | Usuario=86 | Libro=BOOK-810 | RecibidoGC=2025-11-14T06:07:54.540296Z | Publicado=2025-11-14T06:07:54.540361Z | Procesado=2025-11-14T06:07:55.249611Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.253277Z] DEVOLUCION PROCESADA | Usuario=86 | Libro=BOOK-810 | RecibidoGC=2025-11-14T06:07:54.540296Z | Publicado=2025-11-14T06:07:54.540361Z | Procesado=2025-11-14T06:07:55.253173Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.268257Z] DEVOLUCION PROCESADA | Usuario=39 | Libro=BOOK-567 | RecibidoGC=2025-11-14T06:07:54.542282Z | Publicado=2025-11-14T06:07:54.542333Z | Procesado=2025-11-14T06:07:55.268191Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.280356Z] DEVOLUCION PROCESADA | Usuario=39 | Libro=BOOK-567 | RecibidoGC=2025-11-14T06:07:54.542282Z | Publicado=2025-11-14T06:07:54.542333Z | Procesado=2025-11-14T06:07:55.280209Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.286890Z] DEVOLUCION PROCESADA | Usuario=39 | Libro=BOOK-567 | RecibidoGC=2025-11-14T06:07:54.542282Z | Publicado=2025-11-14T06:07:54.542333Z | Procesado=2025-11-14T06:07:55.286713Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.302970Z] DEVOLUCION PROCESADA | Usuario=67 | Libro=BOOK-573 | RecibidoGC=2025-11-14T06:07:54.543500Z | Publicado=2025-11-14T06:07:54.543538Z | Procesado=2025-11-14T06:07:55.302892Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.313642Z] DEVOLUCION PROCESADA | Usuario=67 | Libro=BOOK-573 | RecibidoGC=2025-11-14T06:07:54.543500Z | Publicado=2025-11-14T06:07:54.543538Z | Procesado=2025-11-14T06:07:55.313572Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.318310Z] DEVOLUCION PROCESADA | Usuario=67 | Libro=BOOK-573 | RecibidoGC=2025-11-14T06:07:54.543500Z | Publicado=2025-11-14T06:07:54.543538Z | Procesado=2025-11-14T06:07:55.318239Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.330579Z] DEVOLUCION PROCESADA | Usuario=17 | Libro=BOOK-230 | RecibidoGC=2025-11-14T06:07:54.543975Z | Publicado=2025-11-14T06:07:54.543998Z | Procesado=2025-11-14T06:07:55.330423Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.339576Z] DEVOLUCION PROCESADA | Usuario=17 | Libro=BOOK-230 | RecibidoGC=2025-11-14T06:07:54.543975Z | Publicado=2025-11-14T06:07:54.543998Z | Procesado=2025-11-14T06:07:55.339505Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.345327Z] DEVOLUCION PROCESADA | Usuario=17 | Libro=BOOK-230 | RecibidoGC=2025-11-14T06:07:54.543975Z | Publicado=2025-11-14T06:07:54.543998Z | Procesado=2025-11-14T06:07:55.345242Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.358482Z] DEVOLUCION PROCESADA | Usuario=67 | Libro=BOOK-573 | RecibidoGC=2025-11-14T06:07:54.544470Z | Publicado=2025-11-14T06:07:54.544511Z | Procesado=2025-11-14T06:07:55.358314Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.366172Z] DEVOLUCION PROCESADA | Usuario=67 | Libro=BOOK-573 | RecibidoGC=2025-11-14T06:07:54.544470Z | Publicado=2025-11-14T06:07:54.544511Z | Procesado=2025-11-14T06:07:55.366097Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.369660Z] DEVOLUCION PROCESADA | Usuario=67 | Libro=BOOK-573 | RecibidoGC=2025-11-14T06:07:54.544470Z | Publicado=2025-11-14T06:07:54.544511Z | Procesado=2025-11-14T06:07:55.369588Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.380176Z] DEVOLUCION PROCESADA | Usuario=13 | Libro=BOOK-896 | RecibidoGC=2025-11-14T06:07:54.544651Z | Publicado=2025-11-14T06:07:54.544686Z | Procesado=2025-11-14T06:07:55.380088Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.390237Z] DEVOLUCION PROCESADA | Usuario=13 | Libro=BOOK-896 | RecibidoGC=2025-11-14T06:07:54.544651Z | Publicado=2025-11-14T06:07:54.544686Z | Procesado=2025-11-14T06:07:55.390168Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.398208Z] DEVOLUCION PROCESADA | Usuario=13 | Libro=BOOK-896 | RecibidoGC=2025-11-14T06:07:54.544651Z | Publicado=2025-11-14T06:07:54.544686Z | Procesado=2025-11-14T06:07:55.398100Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.413561Z] DEVOLUCION PROCESADA | Usuario=13 | Libro=BOOK-896 | RecibidoGC=2025-11-14T06:07:54.545715Z | Publicado=2025-11-14T06:07:54.545766Z | Procesado=2025-11-14T06:07:55.413490Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.422728Z] DEVOLUCION PROCESADA | Usuario=13 | Libro=BOOK-896 | RecibidoGC=2025-11-14T06:07:54.545715Z | Publicado=2025-11-14T06:07:54.545766Z | Procesado=2025-11-14T06:07:55.422578Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.425291Z] DEVOLUCION PROCESADA | Usuario=13 | Libro=BOOK-896 | RecibidoGC=2025-11-14T06:07:54.545715Z | Publicado=2025-11-14T06:07:54.545766Z | Procesado=2025-11-14T06:07:55.425224Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.439194Z] DEVOLUCION PROCESADA | Usuario=86 | Libro=BOOK-810 | RecibidoGC=2025-11-14T06:07:54.546436Z | Publicado=2025-11-14T06:07:54.546524Z | Procesado=2025-11-14T06:07:55.439119Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.447018Z] DEVOLUCION PROCESADA | Usuario=86 | Libro=BOOK-810 | RecibidoGC=2025-11-14T06:07:54.546436Z | Publicado=2025-11-14T06:07:54.546524Z | Procesado=2025-11-14T06:07:55.446938Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.451376Z] DEVOLUCION PROCESADA | Usuario=86 | Libro=BOOK-810 | RecibidoGC=2025-11-14T06:07:54.546436Z | Publicado=2025-11-14T06:07:54.546524Z | Procesado=2025-11-14T06:07:55.451299Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.468321Z] DEVOLUCION PROCESADA | Usuario=9 | Libro=BOOK-67 | RecibidoGC=2025-11-14T06:07:54.546846Z | Publicado=2025-11-14T06:07:54.546951Z | Procesado=2025-11-14T06:07:55.468202Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.477052Z] DEVOLUCION PROCESADA | Usuario=9 | Libro=BOOK-67 | RecibidoGC=2025-11-14T06:07:54.546846Z | Publicado=2025-11-14T06:07:54.546951Z | Procesado=2025-11-14T06:07:55.476959Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.482477Z] DEVOLUCION PROCESADA | Usuario=9 | Libro=BOOK-67 | RecibidoGC=2025-11-14T06:07:54.546846Z | Publicado=2025-11-14T06:07:54.546951Z | Procesado=2025-11-14T06:07:55.482168Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.494582Z] DEVOLUCION PROCESADA | Usuario=9 | Libro=BOOK-67 | RecibidoGC=2025-11-14T06:07:54.547152Z | Publicado=2025-11-14T06:07:54.547249Z | Procesado=2025-11-14T06:07:55.494480Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.502909Z] DEVOLUCION PROCESADA | Usuario=9 | Libro=BOOK-67 | RecibidoGC=2025-11-14T06:07:54.547152Z | Publicado=2025-11-14T06:07:54.547249Z | Procesado=2025-11-14T06:07:55.502687Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.506210Z] DEVOLUCION PROCESADA | Usuario=9 | Libro=BOOK-67 | RecibidoGC=2025-11-14T06:07:54.547152Z | Publicado=2025-11-14T06:07:54.547249Z | Procesado=2025-11-14T06:07:55.506139Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.518308Z] DEVOLUCION PROCESADA | Usuario=84 | Libro=BOOK-137 | RecibidoGC=2025-11-14T06:07:54.547623Z | Publicado=2025-11-14T06:07:54.547733Z | Procesado=2025-11-14T06:07:55.518244Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.530696Z] DEVOLUCION PROCESADA | Usuario=84 | Libro=BOOK-137 | RecibidoGC=2025-11-14T06:07:54.547623Z | Publicado=2025-11-14T06:07:54.547733Z | Procesado=2025-11-14T06:07:55.530590Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.534319Z] DEVOLUCION PROCESADA | Usuario=84 | Libro=BOOK-137 | RecibidoGC=2025-11-14T06:07:54.547623Z | Publicado=2025-11-14T06:07:54.547733Z | Procesado=2025-11-14T06:07:55.534227Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.551384Z] DEVOLUCION PROCESADA | Usuario=18 | Libro=BOOK-198 | RecibidoGC=2025-11-14T06:07:54.548582Z | Publicado=2025-11-14T06:07:54.548657Z | Procesado=2025-11-14T06:07:55.551230Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.562295Z] DEVOLUCION PROCESADA | Usuario=18 | Libro=BOOK-198 | RecibidoGC=2025-11-14T06:07:54.548582Z | Publicado=2025-11-14T06:07:54.548657Z | Procesado=2025-11-14T06:07:55.562176Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.567317Z] DEVOLUCION PROCESADA | Usuario=18 | Libro=BOOK-198 | RecibidoGC=2025-11-14T06:07:54.548582Z | Publicado=2025-11-14T06:07:54.548657Z | Procesado=2025-11-14T06:07:55.567136Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.581064Z] DEVOLUCION PROCESADA | Usuario=36 | Libro=BOOK-250 | RecibidoGC=2025-11-14T06:07:54.549765Z | Publicado=2025-11-14T06:07:54.549833Z | Procesado=2025-11-14T06:07:55.580879Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.588847Z] DEVOLUCION PROCESADA | Usuario=36 | Libro=BOOK-250 | RecibidoGC=2025-11-14T06:07:54.549765Z | Publicado=2025-11-14T06:07:54.549833Z | Procesado=2025-11-14T06:07:55.588778Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.592988Z] DEVOLUCION PROCESADA | Usuario=36 | Libro=BOOK-250 | RecibidoGC=2025-11-14T06:07:54.549765Z | Publicado=2025-11-14T06:07:54.549833Z | Procesado=2025-11-14T06:07:55.592924Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.607818Z] DEVOLUCION PROCESADA | Usuario=87 | Libro=BOOK-377 | RecibidoGC=2025-11-14T06:07:54.550232Z | Publicado=2025-11-14T06:07:54.550275Z | Procesado=2025-11-14T06:07:55.607710Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.617857Z] DEVOLUCION PROCESADA | Usuario=87 | Libro=BOOK-377 | RecibidoGC=2025-11-14T06:07:54.550232Z | Publicado=2025-11-14T06:07:54.550275Z | Procesado=2025-11-14T06:07:55.617781Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.624494Z] DEVOLUCION PROCESADA | Usuario=87 | Libro=BOOK-377 | RecibidoGC=2025-11-14T06:07:54.550232Z | Publicado=2025-11-14T06:07:54.550275Z | Procesado=2025-11-14T06:07:55.624408Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.643672Z] DEVOLUCION PROCESADA | Usuario=83 | Libro=BOOK-444 | RecibidoGC=2025-11-14T06:07:54.551099Z | Publicado=2025-11-14T06:07:54.551161Z | Procesado=2025-11-14T06:07:55.643583Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.654097Z] DEVOLUCION PROCESADA | Usuario=83 | Libro=BOOK-444 | RecibidoGC=2025-11-14T06:07:54.551099Z | Publicado=2025-11-14T06:07:54.551161Z | Procesado=2025-11-14T06:07:55.654003Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.657778Z] DEVOLUCION PROCESADA | Usuario=83 | Libro=BOOK-444 | RecibidoGC=2025-11-14T06:07:54.551099Z | Publicado=2025-11-14T06:07:54.551161Z | Procesado=2025-11-14T06:07:55.657713Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.672814Z] DEVOLUCION PROCESADA | Usuario=87 | Libro=BOOK-377 | RecibidoGC=2025-11-14T06:07:54.551407Z | Publicado=2025-11-14T06:07:54.551452Z | Procesado=2025-11-14T06:07:55.672663Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.686396Z] DEVOLUCION PROCESADA | Usuario=87 | Libro=BOOK-377 | RecibidoGC=2025-11-14T06:07:54.551407Z | Publicado=2025-11-14T06:07:54.551452Z | Procesado=2025-11-14T06:07:55.686222Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.693826Z] DEVOLUCION PROCESADA | Usuario=87 | Libro=BOOK-377 | RecibidoGC=2025-11-14T06:07:54.551407Z | Publicado=2025-11-14T06:07:54.551452Z | Procesado=2025-11-14T06:07:55.693551Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.699450Z] DEVOLUCION PROCESADA | Usuario=67 | Libro=BOOK-573 | RecibidoGC=2025-11-14T06:07:54.551481Z | Publicado=2025-11-14T06:07:54.551504Z | Procesado=2025-11-14T06:07:55.699316Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.705103Z] DEVOLUCION PROCESADA | Usuario=67 | Libro=BOOK-573 | RecibidoGC=2025-11-14T06:07:54.551481Z | Publicado=2025-11-14T06:07:54.551504Z | Procesado=2025-11-14T06:07:55.705007Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.709833Z] DEVOLUCION PROCESADA | Usuario=67 | Libro=BOOK-573 | RecibidoGC=2025-11-14T06:07:54.551481Z | Publicado=2025-11-14T06:07:54.551504Z | Procesado=2025-11-14T06:07:55.709733Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.715910Z] DEVOLUCION PROCESADA | Usuario=96 | Libro=BOOK-833 | RecibidoGC=2025-11-14T06:07:54.551714Z | Publicado=2025-11-14T06:07:54.551755Z | Procesado=2025-11-14T06:07:55.715846Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.720284Z] DEVOLUCION PROCESADA | Usuario=96 | Libro=BOOK-833 | RecibidoGC=2025-11-14T06:07:54.551714Z | Publicado=2025-11-14T06:07:54.551755Z | Procesado=2025-11-14T06:07:55.720213Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.725123Z] DEVOLUCION PROCESADA | Usuario=96 | Libro=BOOK-833 | RecibidoGC=2025-11-14T06:07:54.551714Z | Publicado=2025-11-14T06:07:54.551755Z | Procesado=2025-11-14T06:07:55.725048Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.730394Z] DEVOLUCION PROCESADA | Usuario=96 | Libro=BOOK-833 | RecibidoGC=2025-11-14T06:07:54.552570Z | Publicado=2025-11-14T06:07:54.553375Z | Procesado=2025-11-14T06:07:55.730256Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.734426Z] DEVOLUCION PROCESADA | Usuario=96 | Libro=BOOK-833 | RecibidoGC=2025-11-14T06:07:54.552570Z | Publicado=2025-11-14T06:07:54.553375Z | Procesado=2025-11-14T06:07:55.734220Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.738848Z] DEVOLUCION PROCESADA | Usuario=96 | Libro=BOOK-833 | RecibidoGC=2025-11-14T06:07:54.552570Z | Publicado=2025-11-14T06:07:54.553375Z | Procesado=2025-11-14T06:07:55.738709Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.743947Z] DEVOLUCION PROCESADA | Usuario=13 | Libro=BOOK-896 | RecibidoGC=2025-11-14T06:07:54.553530Z | Publicado=2025-11-14T06:07:54.553560Z | Procesado=2025-11-14T06:07:55.743884Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.748077Z] DEVOLUCION PROCESADA | Usuario=13 | Libro=BOOK-896 | RecibidoGC=2025-11-14T06:07:54.553530Z | Publicado=2025-11-14T06:07:54.553560Z | Procesado=2025-11-14T06:07:55.747998Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
[2025-11-14T06:07:55.751731Z] DEVOLUCION PROCESADA | Usuario=13 | Libro=BOOK-896 | RecibidoGC=2025-11-14T06:07:54.553530Z | Publicado=2025-11-14T06:07:54.553560Z | Procesado=2025-11-14T06:07:55.751669Z | GA={'estado': 'ok', 'mensaje': 'devolucion aplicada (replay)'}
